detail_id,order_id,item_id,quantity,note
1134,567,8,2,Đóng gói kỹ
1135,567,7,1,Ít cay
1136,568,13,1,
1137,569,4,1,Ít cay
1138,570,14,3,
1139,571,25,1,Đóng gói kỹ
1140,572,11,3,Nhiều hành
1141,572,10,3,
1142,573,5,3,
1143,574,17,2,
1144,575,30,1,
1145,575,28,2,Nhiều hành
1146,575,29,2,
1147,576,28,3,
1148,576,30,2,
1149,576,29,3,
1150,577,10,2,Ít cay
1151,578,20,3,
1152,579,15,3,
1153,580,11,2,
1154,580,10,1,Đóng gói kỹ
1155,580,12,1,Ít cay
1156,581,25,1,
1157,582,20,1,Nhiều hành
1158,582,21,3,
1159,582,19,3,
1160,583,29,3,
1161,583,28,3,Ít cay
1162,584,24,1,Đóng gói kỹ
1163,584,23,1,
1164,584,22,1,Đóng gói kỹ
1165,585,16,3,
1166,586,19,1,
1167,587,13,1,
1168,588,10,1,
1169,589,7,3,Nhiều hành
1170,590,27,2,
1171,590,25,2,
1172,591,26,1,Ít cay
1173,591,25,2,Ít cay
1174,592,2,3,Ít cay
1175,592,1,2,Ít cay
1176,593,14,2,Nhiều hành
1177,593,15,1,
1178,593,13,1,
1179,594,22,1,Nhiều hành
1180,594,24,2,Ít cay
1181,594,23,2,
1182,595,15,3,
1183,596,2,3,
1184,596,3,2,Đóng gói kỹ
1185,596,1,2,Đóng gói kỹ
1186,597,20,3,Nhiều hành
1187,597,19,3,
1188,597,21,3,
1189,598,5,1,
1190,598,4,1,Đóng gói kỹ
1191,598,6,1,
1192,599,1,3,Ít cay
1193,599,2,1,Đóng gói kỹ
1194,599,3,1,Nhiều hành
1195,600,11,1,
1196,601,22,3,
1197,601,23,2,
1198,602,7,3,Nhiều hành
1199,603,25,1,Nhiều hành
1200,604,27,3,Đóng gói kỹ
1201,604,25,2,
1202,604,26,1,
1203,605,12,3,
1204,605,10,1,
1205,606,6,1,
1206,606,5,1,Ít cay
1207,606,4,3,
1208,607,19,1,
1209,607,20,1,
1210,607,21,2,
1211,608,11,2,Ít cay
1212,609,18,1,
1213,609,16,1,
1214,610,25,3,
1215,611,10,1,Nhiều hành
1216,611,11,1,
1217,611,12,2,Đóng gói kỹ
1218,612,30,1,
1219,613,25,3,
1220,614,20,1,
1221,614,21,1,
1222,615,30,1,
1223,616,9,1,Nhiều hành
1224,617,14,3,
1225,617,15,1,Ít cay
1226,618,6,1,Nhiều hành
1227,619,12,3,
1228,619,10,1,Đóng gói kỹ
1229,619,11,1,
1230,620,7,3,
1231,620,8,3,Ít cay
1232,620,9,1,Đóng gói kỹ
1233,621,9,3,
1234,621,8,2,
1235,621,7,2,Ít cay
1236,622,18,2,
1237,622,16,3,Ít cay
1238,623,20,2,Ít cay
1239,623,21,2,Đóng gói kỹ
1240,624,21,3,Nhiều hành
1241,624,20,3,
1242,624,19,2,Ít cay
1243,625,21,3,
1244,626,19,1,Nhiều hành
1245,626,21,3,
1246,626,20,2,
1247,627,19,1,Đóng gói kỹ
1248,627,21,1,Nhiều hành
1249,628,22,2,
1250,628,24,2,
1251,629,2,3,Đóng gói kỹ
1252,630,13,2,Ít cay
1253,630,14,1,
1254,631,11,1,Ít cay
1255,631,10,1,
1256,632,7,1,Ít cay
1257,632,8,3,Nhiều hành
1258,632,9,1,
1259,633,22,3,
1260,633,23,3,Đóng gói kỹ
1261,634,6,3,
1262,635,8,3,
1263,636,2,3,
1264,636,3,1,Ít cay
1265,637,5,1,
1266,638,21,3,
1267,638,20,3,
1268,638,19,2,Đóng gói kỹ
1269,639,14,1,
1270,639,13,2,Nhiều hành
1271,639,15,2,Nhiều hành
1272,640,9,1,
1273,640,7,2,
1274,640,8,3,Đóng gói kỹ
1275,641,4,3,
1276,642,6,3,
1277,642,4,3,Đóng gói kỹ
1278,642,5,3,Ít cay
1279,643,15,1,
1280,643,14,1,Nhiều hành
1281,643,13,1,
1282,644,20,1,
1283,645,17,3,
1284,646,2,2,Đóng gói kỹ
1285,647,14,1,Nhiều hành
1286,648,19,3,
1287,649,2,2,
1288,649,3,2,
1289,650,1,2,
1290,651,27,3,
1291,652,24,2,Đóng gói kỹ
1292,653,2,1,
1293,654,13,2,Nhiều hành
1294,654,14,2,Nhiều hành
1295,654,15,1,
1296,655,18,1,
1297,656,5,1,
1298,656,4,1,
1299,657,1,3,
1300,658,12,3,
1301,658,10,3,Đóng gói kỹ
1302,658,11,1,
1303,659,30,2,Ít cay
1304,660,3,2,
1305,661,23,3,
1306,661,24,2,Đóng gói kỹ
1307,662,1,1,
1308,662,2,2,
1309,663,30,3,
1310,663,29,1,Đóng gói kỹ
1311,664,8,1,
1312,664,7,3,
1313,664,9,3,Ít cay
1314,665,17,1,
1315,665,18,2,Ít cay
1316,665,16,3,
1317,666,5,3,
1318,666,4,2,Nhiều hành
1319,666,6,3,Ít cay
1320,667,27,3,
1321,667,25,2,
1322,668,7,2,Nhiều hành
1323,668,8,1,Đóng gói kỹ
1324,669,30,3,
1325,669,28,3,
1326,669,29,3,Ít cay
1327,670,14,2,Nhiều hành
1328,670,15,3,
1329,670,13,1,Nhiều hành
1330,671,23,3,
1331,671,24,3,Đóng gói kỹ
1332,671,22,2,Nhiều hành
1333,672,2,3,
1334,673,2,2,Nhiều hành
1335,673,1,1,
1336,674,7,3,
1337,675,7,3,Ít cay
1338,675,9,3,Đóng gói kỹ
1339,676,5,3,
1340,676,6,3,Ít cay
1341,677,4,1,
1342,677,5,2,
1343,678,3,2,
1344,678,2,1,Nhiều hành
1345,678,1,2,Đóng gói kỹ
1346,679,12,1,Nhiều hành
1347,679,11,1,
1348,680,22,2,
1349,681,26,2,Ít cay
1350,681,27,1,
1351,681,25,3,
1352,682,12,2,Nhiều hành
1353,682,10,3,
1354,683,4,2,
1355,683,6,1,Đóng gói kỹ
1356,684,27,3,Đóng gói kỹ
1357,684,25,2,Đóng gói kỹ
1358,684,26,3,
1359,685,22,3,
1360,685,23,1,Nhiều hành
1361,686,20,3,Đóng gói kỹ
1362,687,21,2,Nhiều hành
1363,688,15,2,
1364,689,7,1,
1365,690,29,3,
1366,690,30,1,
1367,690,28,2,
1368,691,27,1,
1369,691,25,1,Đóng gói kỹ
1370,691,26,3,Đóng gói kỹ
1371,692,13,2,Ít cay
1372,693,25,2,
1373,693,27,3,
1374,694,12,1,
1375,694,11,2,Ít cay
1376,694,10,1,Đóng gói kỹ
1377,695,24,2,
1378,696,26,3,Nhiều hành
1379,697,5,3,Đóng gói kỹ
1380,697,4,2,
1381,698,18,1,Ít cay
1382,699,6,2,
1383,699,5,2,
1384,699,4,1,
1385,700,27,2,
1386,700,25,2,
1387,700,26,2,
1388,701,29,3,
1389,701,30,3,
1390,702,17,2,Đóng gói kỹ
1391,703,25,2,
1392,703,27,3,Đóng gói kỹ
1393,703,26,1,Ít cay
1394,704,16,1,
1395,705,13,1,Đóng gói kỹ
1396,705,15,1,Nhiều hành
1397,705,14,2,Đóng gói kỹ
1398,706,16,2,
1399,706,17,1,
1400,707,27,2,
1401,707,26,1,
1402,708,13,1,Ít cay
1403,708,14,2,
1404,708,15,1,
1405,709,25,1,
1406,709,26,2,
1407,709,27,3,Đóng gói kỹ
1408,710,24,1,
1409,710,22,1,Nhiều hành
1410,710,23,1,
1411,711,25,3,Ít cay
1412,711,26,2,
1413,712,10,3,
1414,712,11,2,Đóng gói kỹ
1415,713,8,1,Nhiều hành
1416,713,9,2,
1417,713,7,1,
1418,714,20,3,
1419,715,6,1,Nhiều hành
1420,716,2,3,
1421,716,1,3,Nhiều hành
1422,717,17,3,Đóng gói kỹ
1423,718,19,1,
1424,718,20,3,Nhiều hành
1425,719,8,1,
1426,719,7,3,
1427,720,11,3,
1428,721,19,3,Đóng gói kỹ
1429,722,10,1,Ít cay
1430,723,19,3,Đóng gói kỹ
1431,724,22,3,
1432,724,24,2,
1433,725,16,1,
1434,725,18,1,
1435,726,9,1,
1436,727,6,3,
1437,728,23,1,Ít cay
1438,729,15,1,Ít cay
1439,729,13,3,Đóng gói kỹ
1440,729,14,2,Đóng gói kỹ
1441,730,7,1,
1442,731,16,3,Nhiều hành
1443,732,6,1,Đóng gói kỹ
1444,733,12,1,Ít cay
1445,733,10,3,Nhiều hành
1446,733,11,2,Đóng gói kỹ
1447,734,10,1,Ít cay
1448,734,12,1,
1449,735,1,3,Đóng gói kỹ
1450,735,2,1,
1451,735,3,1,
1452,736,18,3,Ít cay
1453,737,27,1,
1454,737,26,1,Nhiều hành
1455,738,2,2,
1456,738,1,3,Nhiều hành
1457,738,3,1,Ít cay
1458,739,10,2,
1459,739,12,1,
1460,740,1,2,
1461,741,11,2,Đóng gói kỹ
1462,741,12,2,
1463,741,10,1,Đóng gói kỹ
1464,742,16,2,Đóng gói kỹ
1465,742,18,2,
1466,743,16,2,Ít cay
1467,743,18,2,Nhiều hành
1468,744,12,1,Đóng gói kỹ
1469,744,10,3,Ít cay
1470,745,11,2,Đóng gói kỹ
1471,746,5,3,
1472,746,6,2,
1473,746,4,2,Ít cay
1474,747,20,2,Nhiều hành
1475,747,19,2,
1476,748,10,1,
1477,748,12,2,
1478,749,6,2,Ít cay
1479,749,5,2,
1480,750,18,3,Nhiều hành
1481,750,16,3,Ít cay
1482,751,14,1,Đóng gói kỹ
1483,752,15,2,
1484,752,13,1,
1485,753,23,3,
1486,753,22,2,Nhiều hành
1487,754,25,1,
1488,755,14,3,Ít cay
1489,756,23,2,Nhiều hành
1490,757,28,2,
1491,757,29,2,
1492,757,30,3,
1493,758,22,1,
1494,759,30,1,
1495,759,28,3,
1496,760,23,3,
1497,760,22,2,
1498,760,24,1,
1499,761,1,2,Đóng gói kỹ
1500,761,3,3,Đóng gói kỹ
1501,762,22,3,Đóng gói kỹ
1502,762,23,3,
1503,762,24,1,
1504,763,23,2,Ít cay
1505,763,22,1,
1506,764,12,2,Ít cay
1507,764,11,3,
1508,765,8,2,Ít cay
1509,766,1,3,Nhiều hành
1510,766,3,3,
1511,767,12,3,
1512,767,10,1,
1513,767,11,2,
1514,768,6,1,Nhiều hành
1515,769,4,2,
1516,769,6,1,
1517,770,11,2,
1518,771,23,3,Nhiều hành
1519,771,22,3,
1520,771,24,1,
1521,772,14,3,Ít cay
1522,773,15,3,
1523,773,14,3,
1524,774,30,2,Đóng gói kỹ
1525,774,29,1,
1526,775,6,2,
1527,775,5,1,
1528,776,14,2,
1529,776,15,1,
1530,776,13,2,
1531,777,15,3,Đóng gói kỹ
1532,778,12,1,
1533,778,11,3,Đóng gói kỹ
1534,778,10,1,
1535,779,3,3,
1536,779,2,1,
1537,780,1,2,
1538,780,3,3,Nhiều hành
1539,780,2,2,Nhiều hành
1540,781,15,3,
1541,781,13,3,
1542,781,14,1,
1543,782,23,3,Đóng gói kỹ
1544,782,24,3,
1545,782,22,3,
1546,783,20,2,
1547,784,6,2,Đóng gói kỹ
1548,785,17,3,
1549,785,16,1,
1550,786,2,2,Ít cay
1551,786,3,2,
1552,787,9,1,Ít cay
1553,788,10,2,
1554,788,11,3,
1555,788,12,3,
1556,789,8,3,Ít cay
1557,789,7,3,
1558,789,9,1,
1559,790,16,2,
1560,790,17,1,
1561,791,9,2,Nhiều hành
1562,792,30,1,
1563,792,29,1,
1564,793,18,2,Nhiều hành
1565,793,16,2,Đóng gói kỹ
1566,793,17,1,
1567,794,20,2,
1568,795,24,1,
1569,795,22,1,Nhiều hành
1570,796,6,3,Nhiều hành
1571,796,4,3,
1572,797,4,2,
1573,797,6,3,Đóng gói kỹ
1574,798,26,3,Ít cay
1575,799,7,3,
1576,800,6,1,Đóng gói kỹ
1577,801,30,3,
1578,801,29,1,
1579,802,24,2,
1580,802,23,1,
1581,803,18,1,
1582,803,17,1,
1583,803,16,1,
1584,804,7,3,
1585,804,8,1,Đóng gói kỹ
1586,804,9,2,
1587,805,27,3,
1588,805,25,1,Ít cay
1589,805,26,3,
1590,806,14,2,Nhiều hành
1591,806,13,2,
1592,807,25,3,
1593,808,23,2,Đóng gói kỹ
1594,809,30,3,Đóng gói kỹ
1595,810,24,1,
1596,810,23,3,
1597,811,1,2,
1598,812,1,3,
1599,812,2,2,Đóng gói kỹ
1600,812,3,1,
1601,813,19,3,
1602,814,1,1,Đóng gói kỹ
1603,814,3,3,
1604,815,6,2,
1605,815,4,3,Đóng gói kỹ
1606,815,5,3,
1607,816,13,1,
1608,817,29,3,Nhiều hành
1609,818,28,3,
1610,818,30,3,
1611,818,29,2,Đóng gói kỹ
1612,819,30,3,
1613,819,28,2,Ít cay
1614,820,5,1,
1615,820,4,2,
1616,821,3,2,
1617,822,11,2,Nhiều hành
1618,822,12,3,
1619,822,10,3,Nhiều hành
1620,823,17,3,Ít cay
1621,823,18,2,
1622,823,16,2,
1623,824,11,2,
1624,825,9,3,
1625,826,19,1,
1626,826,20,3,
1627,826,21,2,Nhiều hành
1628,827,18,2,
1629,827,16,3,Ít cay
1630,828,8,3,Nhiều hành
1631,829,24,2,
1632,830,20,3,
1633,830,19,3,Ít cay
1634,830,21,3,Đóng gói kỹ
1635,831,1,3,Đóng gói kỹ
1636,832,14,1,
1637,832,15,1,Đóng gói kỹ
1638,833,11,3,
1639,833,10,3,
1640,833,12,3,
1641,834,22,3,
1642,834,24,3,
1643,835,17,3,
1644,836,8,3,Nhiều hành
1645,836,7,1,Ít cay
1646,836,9,1,
1647,837,20,3,Đóng gói kỹ
1648,837,19,3,
1649,837,21,1,
1650,838,30,1,Ít cay
1651,838,29,2,Nhiều hành
1652,839,22,1,Ít cay
1653,839,24,3,
1654,839,23,3,Ít cay
1655,840,11,2,Ít cay
1656,840,10,3,Nhiều hành
1657,841,14,2,Ít cay
1658,841,15,3,
1659,841,13,3,Đóng gói kỹ
1660,842,12,2,Ít cay
1661,842,10,3,
1662,843,14,1,
1663,843,13,3,
1664,844,12,1,Ít cay
1665,845,28,2,
1666,845,29,1,
1667,846,4,3,Nhiều hành
1668,847,17,1,
1669,847,18,1,
1670,847,16,1,Ít cay
1671,848,6,1,
1672,849,3,2,
1673,850,18,2,
1674,851,5,2,
1675,851,4,3,
1676,852,8,2,
1677,852,9,3,
1678,853,28,3,
1679,854,16,3,
1680,854,17,2,
1681,854,18,3,
1682,855,6,3,Đóng gói kỹ
1683,856,28,1,Đóng gói kỹ
1684,856,30,2,
1685,857,8,2,
1686,857,9,1,
1687,857,7,2,
1688,858,29,1,Đóng gói kỹ
1689,859,2,1,Đóng gói kỹ
1690,860,12,1,
1691,860,10,2,Ít cay
1692,861,8,3,
1693,861,9,1,
1694,862,7,2,
1695,862,8,3,
1696,862,9,2,Nhiều hành
1697,863,19,3,
1698,863,20,1,Đóng gói kỹ
1699,864,5,3,Nhiều hành
1700,865,13,1,Nhiều hành
1701,865,14,1,Đóng gói kỹ
1702,866,26,2,Nhiều hành
1703,867,13,3,
1704,867,14,3,
1705,867,15,2,
1706,868,13,1,
1707,868,15,2,Đóng gói kỹ
1708,869,11,1,
1709,869,12,1,
1710,869,10,1,
1711,870,19,2,Nhiều hành
1712,871,6,2,
1713,871,4,1,Ít cay
1714,872,26,1,
1715,873,7,2,Ít cay
1716,874,19,3,Nhiều hành
1717,875,12,3,Nhiều hành
1718,876,29,3,
1719,876,30,2,Nhiều hành
1720,876,28,2,Nhiều hành
1721,877,22,1,
1722,877,23,3,
1723,878,28,1,
1724,878,30,1,Nhiều hành
1725,879,28,3,
1726,879,29,2,Đóng gói kỹ
1727,879,30,2,
1728,880,13,2,Ít cay
1729,880,14,1,Ít cay
1730,881,28,1,
1731,881,29,1,
1732,881,30,3,Đóng gói kỹ
1733,882,12,3,Ít cay
1734,883,12,3,
1735,884,12,2,
1736,884,11,2,
1737,885,5,1,
1738,886,5,3,Nhiều hành
1739,887,21,1,
1740,887,19,2,Ít cay
1741,887,20,3,Nhiều hành
1742,888,27,3,
1743,888,26,1,
1744,888,25,3,Ít cay
1745,889,5,1,
1746,889,4,2,Ít cay
1747,889,6,1,
1748,890,21,3,
1749,890,20,1,
1750,890,19,1,
1751,891,17,2,Nhiều hành
1752,892,19,3,Ít cay
1753,892,20,3,
1754,893,12,1,
1755,893,10,1,
1756,894,29,3,
1757,895,20,1,Nhiều hành
1758,896,13,3,Ít cay
1759,896,14,3,
1760,897,22,2,Nhiều hành
1761,897,23,1,Nhiều hành
1762,897,24,2,
1763,898,4,1,
1764,898,6,3,
1765,899,30,3,
1766,899,28,1,
1767,900,25,1,Đóng gói kỹ
1768,901,18,2,Nhiều hành
1769,901,17,3,
1770,902,16,2,
1771,903,6,3,
1772,903,5,3,Đóng gói kỹ
1773,904,1,1,
1774,904,2,3,
1775,904,3,3,
1776,905,1,1,
1777,905,3,3,
1778,905,2,2,
1779,906,28,2,
1780,906,30,1,Đóng gói kỹ
1781,906,29,1,
1782,907,15,1,
1783,908,7,1,Nhiều hành
1784,908,9,1,Nhiều hành
1785,909,30,1,Nhiều hành
1786,909,28,3,Đóng gói kỹ
1787,909,29,3,
1788,910,20,1,
1789,911,5,2,
1790,911,6,2,
1791,912,15,3,
1792,912,13,3,
1793,913,16,3,
1794,914,5,3,
1795,914,4,2,
1796,915,17,2,
1797,915,16,1,Ít cay
1798,915,18,3,
1799,916,23,2,
1800,916,22,3,Ít cay
1801,916,24,3,Đóng gói kỹ
1802,917,24,3,
1803,918,17,2,
1804,919,7,1,Nhiều hành
1805,919,8,2,
1806,919,9,3,
1807,920,16,3,Đóng gói kỹ
1808,920,18,3,Ít cay
1809,921,28,2,Ít cay
1810,922,22,1,
1811,922,23,1,
1812,922,24,1,
1813,923,24,3,
1814,923,23,2,Ít cay
1815,924,6,3,
1816,924,4,1,Nhiều hành
1817,924,5,2,
1818,925,20,3,
1819,926,25,3,Đóng gói kỹ
1820,926,26,2,
1821,927,13,3,
1822,928,26,3,
1823,928,25,2,Ít cay
1824,928,27,2,
1825,929,13,2,Nhiều hành
1826,929,14,1,Nhiều hành
1827,930,18,3,Ít cay
1828,930,17,2,Nhiều hành
1829,931,7,3,
1830,932,21,2,
1831,932,19,3,
1832,933,12,3,
1833,933,11,2,
1834,934,23,3,Ít cay
1835,934,22,3,
1836,935,23,2,
1837,935,22,1,Đóng gói kỹ
1838,936,25,3,Ít cay
1839,937,12,2,
1840,937,10,1,
1841,937,11,3,
1842,938,27,2,Nhiều hành
1843,939,26,1,Đóng gói kỹ
1844,940,12,3,Đóng gói kỹ
1845,940,11,2,
1846,941,17,3,
1847,941,16,1,
1848,941,18,3,Ít cay
1849,942,19,3,
1850,942,20,3,Ít cay
1851,942,21,1,
1852,943,20,2,
1853,943,21,1,Nhiều hành
1854,943,19,1,
1855,944,24,1,Ít cay
1856,945,23,3,Đóng gói kỹ
1857,945,24,3,
1858,946,6,1,
1859,947,12,2,
1860,947,11,2,Đóng gói kỹ
1861,948,19,1,Ít cay
1862,948,20,1,
1863,948,21,2,
1864,949,28,3,
1865,949,29,2,
1866,950,24,3,
1867,950,22,1,Ít cay
1868,951,6,3,Ít cay
1869,952,22,3,
1870,952,23,1,
1871,953,18,2,Nhiều hành
1872,953,16,1,
1873,954,27,2,
1874,954,25,1,
1875,955,20,1,Ít cay
1876,955,19,3,
1877,956,22,2,
1878,956,23,1,
1879,956,24,2,Đóng gói kỹ
1880,957,7,3,
1881,957,9,1,
1882,957,8,1,
1883,958,27,2,Nhiều hành
1884,959,13,2,Ít cay
1885,960,21,3,
1886,960,20,3,Ít cay
1887,960,19,2,
1888,961,25,1,Đóng gói kỹ
1889,961,27,2,
1890,961,26,2,
1891,962,17,3,
1892,963,1,3,
1893,963,3,1,
1894,964,16,3,
1895,964,18,1,Đóng gói kỹ
1896,964,17,3,
1897,965,19,3,Nhiều hành
1898,965,20,1,
1899,966,28,3,
1900,967,16,2,
1901,967,17,1,
1902,968,27,3,
1903,968,26,3,Đóng gói kỹ
1904,969,2,2,
1905,970,30,2,
1906,971,5,1,
1907,972,14,1,
1908,972,15,3,
1909,972,13,1,
1910,973,10,1,
1911,973,11,3,Ít cay
1912,973,12,1,
1913,974,3,2,Đóng gói kỹ
1914,974,1,2,Đóng gói kỹ
1915,974,2,3,Ít cay
1916,975,22,1,
1917,975,24,1,Đóng gói kỹ
1918,975,23,2,
1919,976,22,3,Nhiều hành
1920,976,24,1,
1921,977,7,3,
1922,978,22,2,Đóng gói kỹ
1923,979,11,2,Nhiều hành
1924,980,12,1,
1925,981,29,1,
1926,981,30,2,Đóng gói kỹ
1927,982,16,1,Nhiều hành
1928,983,22,1,
1929,983,24,3,Đóng gói kỹ
1930,983,23,2,
1931,984,7,3,Nhiều hành
1932,984,9,3,Ít cay
1933,985,24,3,
1934,986,19,1,Đóng gói kỹ
1935,986,21,2,Đóng gói kỹ
1936,987,14,1,Ít cay
1937,988,5,3,
1938,989,20,3,Đóng gói kỹ
1939,990,27,2,Đóng gói kỹ
1940,990,26,2,Nhiều hành
1941,990,25,3,Ít cay
1942,991,11,3,Đóng gói kỹ
1943,991,12,1,Đóng gói kỹ
1944,991,10,2,Ít cay
1945,992,18,3,
1946,993,21,3,
1947,994,21,1,
1948,995,10,2,
1949,995,12,1,
1950,995,11,3,
1951,996,8,3,Đóng gói kỹ
1952,996,9,3,
1953,996,7,1,
1954,997,21,3,
1955,997,19,1,
1956,998,14,2,
1957,998,15,1,
1958,998,13,2,
1959,999,9,2,
1960,1000,14,3,Nhiều hành
1961,1001,23,1,
1962,1001,24,2,Ít cay
1963,1001,22,2,
1964,1002,12,1,
1965,1002,10,3,
1966,1003,3,2,Nhiều hành
1967,1003,1,3,
1968,1004,1,3,Đóng gói kỹ
1969,1005,27,3,Đóng gói kỹ
1970,1006,28,3,Đóng gói kỹ
1971,1007,13,2,
1972,1007,15,2,Ít cay
1973,1008,3,1,Nhiều hành
1974,1008,1,1,
1975,1008,2,3,
1976,1009,2,2,Nhiều hành
1977,1009,1,3,
1978,1009,3,3,Nhiều hành
1979,1010,5,2,Nhiều hành
1980,1010,4,3,Nhiều hành
1981,1010,6,1,Đóng gói kỹ
1982,1011,28,2,
1983,1012,22,1,
1984,1012,24,2,Đóng gói kỹ
1985,1012,23,1,
1986,1013,21,1,
1987,1014,13,3,
1988,1014,15,1,Đóng gói kỹ
1989,1014,14,2,
1990,1015,29,2,Đóng gói kỹ
1991,1016,15,3,
1992,1016,14,1,
1993,1017,9,3,
1994,1017,8,3,Ít cay
1995,1017,7,3,
1996,1018,15,3,Nhiều hành
1997,1018,14,3,Ít cay
1998,1019,21,1,Nhiều hành
1999,1020,1,1,Ít cay
2000,1021,18,2,
2001,1021,16,1,Ít cay
2002,1021,17,2,Đóng gói kỹ
2003,1022,18,1,
2004,1022,16,2,
2005,1022,17,2,
2006,1023,1,1,Ít cay
2007,1023,2,2,Ít cay
2008,1024,2,1,
2009,1025,10,1,
2010,1025,11,1,Đóng gói kỹ
2011,1026,25,3,
2012,1026,26,2,Ít cay
2013,1026,27,2,
2014,1027,24,3,
2015,1027,23,2,Nhiều hành
2016,1027,22,1,Đóng gói kỹ
2017,1028,18,2,Ít cay
2018,1028,16,1,
2019,1028,17,2,Đóng gói kỹ
2020,1029,24,1,
2021,1030,28,1,Đóng gói kỹ
2022,1031,12,1,Đóng gói kỹ
2023,1032,12,1,
2024,1032,10,1,Ít cay
2025,1032,11,2,Ít cay
2026,1033,3,1,Đóng gói kỹ
2027,1033,2,3,
2028,1034,29,3,
2029,1034,28,2,Nhiều hành
2030,1034,30,3,
2031,1035,29,3,Ít cay
2032,1035,28,2,Đóng gói kỹ
2033,1036,25,3,
2034,1036,26,1,Đóng gói kỹ
2035,1037,23,3,
2036,1038,30,2,
2037,1038,29,2,Nhiều hành
2038,1039,10,1,
2039,1039,12,2,
2040,1040,27,2,Ít cay
2041,1041,21,2,
2042,1042,25,2,
2043,1042,26,3,Đóng gói kỹ
2044,1042,27,1,
2045,1043,11,2,
2046,1043,12,2,
2047,1043,10,2,Đóng gói kỹ
2048,1044,21,3,
2049,1045,13,3,Ít cay
2050,1046,26,2,
2051,1047,2,2,Nhiều hành
2052,1048,26,2,
2053,1048,27,3,
2054,1049,1,1,Ít cay
2055,1050,21,1,
2056,1050,19,3,Đóng gói kỹ
2057,1051,4,1,Ít cay
2058,1052,19,3,
2059,1052,20,1,Nhiều hành
2060,1052,21,3,
2061,1053,19,3,
2062,1054,7,1,
2063,1055,23,2,
2064,1055,22,3,
2065,1055,24,2,Nhiều hành
2066,1056,6,2,
2067,1056,5,3,Đóng gói kỹ
2068,1057,17,1,
2069,1057,18,3,Nhiều hành
2070,1058,23,1,
2071,1058,24,2,
2072,1059,4,1,Nhiều hành
2073,1060,18,1,
2074,1060,17,2,
2075,1061,5,3,Ít cay
2076,1062,10,1,
2077,1063,16,2,
2078,1063,18,3,Nhiều hành
2079,1063,17,3,Ít cay
2080,1064,13,1,Đóng gói kỹ
2081,1064,14,1,Đóng gói kỹ
2082,1064,15,1,
2083,1065,10,3,
2084,1065,12,2,
2085,1065,11,1,Ít cay
2086,1066,5,1,Nhiều hành
2087,1067,22,1,
2088,1068,22,3,Đóng gói kỹ
2089,1068,23,2,Nhiều hành
2090,1068,24,1,Nhiều hành
2091,1069,19,1,
2092,1069,20,3,Đóng gói kỹ
2093,1070,13,3,
2094,1070,14,1,Nhiều hành
2095,1071,26,3,
2096,1071,27,3,
2097,1072,18,2,
2098,1073,7,2,
2099,1073,8,2,Nhiều hành
2100,1074,21,1,Đóng gói kỹ
2101,1074,19,2,Ít cay
2102,1075,5,3,Ít cay
2103,1075,4,1,Ít cay
2104,1075,6,2,
2105,1076,14,3,Đóng gói kỹ
2106,1076,15,3,
2107,1077,25,1,Nhiều hành
2108,1078,12,2,Nhiều hành
2109,1078,10,3,Nhiều hành
2110,1078,11,2,
2111,1079,4,1,Đóng gói kỹ
2112,1080,13,2,
2113,1080,14,2,
2114,1081,30,3,
2115,1081,28,1,
2116,1081,29,2,Nhiều hành
2117,1082,7,3,
2118,1082,8,2,Nhiều hành
2119,1082,9,3,
2120,1083,18,2,Đóng gói kỹ
2121,1083,16,2,Ít cay
2122,1084,20,1,Nhiều hành
2123,1084,19,2,
2124,1084,21,2,
2125,1085,12,1,Nhiều hành
2126,1085,10,2,Ít cay
2127,1086,24,2,
2128,1086,22,1,
2129,1086,23,2,Đóng gói kỹ
2130,1087,18,3,
2131,1087,16,2,Ít cay
2132,1087,17,2,
2133,1088,25,3,
2134,1088,26,2,
2135,1089,27,1,
2136,1089,26,2,
2137,1090,10,3,
2138,1091,25,1,
2139,1091,26,2,
2140,1092,11,3,Ít cay
2141,1093,1,3,
2142,1093,3,1,Ít cay
2143,1093,2,1,
2144,1094,26,2,
2145,1094,25,3,Ít cay
2146,1095,24,2,Ít cay
2147,1096,27,3,
2148,1096,26,1,Đóng gói kỹ
2149,1097,9,1,
2150,1097,8,1,Ít cay
2151,1098,23,2,
2152,1099,25,3,Đóng gói kỹ
2153,1099,27,3,Ít cay
2154,1100,1,1,
2155,1101,20,1,
2156,1102,28,2,
2157,1102,29,2,Ít cay
2158,1103,9,1,
2159,1103,7,2,
2160,1104,10,3,
2161,1104,12,1,
2162,1104,11,3,Ít cay
2163,1105,27,1,Ít cay
2164,1105,26,2,Ít cay
2165,1106,29,3,
2166,1107,5,2,
2167,1107,6,3,Đóng gói kỹ
2168,1108,9,2,
2169,1108,7,1,Ít cay
2170,1108,8,1,Đóng gói kỹ
2171,1109,5,2,
2172,1109,4,1,Nhiều hành
2173,1109,6,3,
2174,1110,8,2,Ít cay
2175,1111,4,1,
2176,1111,6,2,
2177,1112,4,1,
2178,1112,5,2,
2179,1113,14,2,
2180,1113,15,3,
2181,1114,8,2,
2182,1114,9,3,
2183,1115,11,3,Ít cay
2184,1115,10,3,
2185,1115,12,3,
2186,1116,12,2,
2187,1116,11,3,Đóng gói kỹ
