review_id,user_id,restaurant_id,rating,comment,created_at
1263,97,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-08 01:23:01.300168
1264,36,8,3,Đóng gói cẩn thận sạch sẽ,2026-05-02 07:46:01.300168
1265,89,4,3,Đồ ăn nóng hổi ngon miệng,2026-05-19 10:03:01.300168
1266,70,2,4,Đóng gói cẩn thận sạch sẽ,2026-04-29 23:43:01.300168
1267,6,5,4,Hơi ít so với hình nhưng ngon,2026-04-27 21:55:01.300168
1268,74,1,4,"Ăn vừa vị, giá cả hợp lý",2026-04-25 05:45:01.300168
1269,12,4,3,Hơi ít so với hình nhưng ngon,2026-04-30 20:51:01.300168
1270,92,6,3,"Giao siêu nhanh, shipper dễ thương",2026-05-17 08:38:01.300168
1271,100,8,4,"Giao siêu nhanh, shipper dễ thương",2026-05-01 17:49:01.300168
1272,56,4,4,Đồ ăn nóng hổi ngon miệng,2026-04-30 20:22:01.300168
1273,13,5,5,Đồ ăn nóng hổi ngon miệng,2026-05-16 04:46:01.300168
1274,73,8,4,"Ăn vừa vị, giá cả hợp lý",2026-05-07 17:29:01.300168
1275,73,10,5,Hơi ít so với hình nhưng ngon,2026-05-13 02:08:01.300168
1276,75,4,5,Đồ ăn nóng hổi ngon miệng,2026-04-29 21:05:01.300168
1277,30,1,5,Hơi ít so với hình nhưng ngon,2026-05-19 16:38:01.300168
1278,22,1,5,"Giao siêu nhanh, shipper dễ thương",2026-05-12 03:18:01.300168
1279,59,2,5,Đóng gói cẩn thận sạch sẽ,2026-05-09 21:53:01.300168
1280,83,1,5,Hơi ít so với hình nhưng ngon,2026-05-19 18:55:01.300168
1281,61,3,4,"Ăn vừa vị, giá cả hợp lý",2026-05-07 17:48:01.300168
1282,36,10,4,Đồ ăn nóng hổi ngon miệng,2026-05-10 00:22:01.300168
1283,71,4,5,"Ăn vừa vị, giá cả hợp lý",2026-05-09 00:04:01.300168
1284,4,5,5,"Giao siêu nhanh, shipper dễ thương",2026-04-27 18:21:01.300168
1285,34,8,4,Hơi ít so với hình nhưng ngon,2026-05-14 16:21:01.300168
1286,99,6,4,"Ăn vừa vị, giá cả hợp lý",2026-05-08 07:58:01.300168
1287,64,10,3,"Ăn vừa vị, giá cả hợp lý",2026-05-14 17:37:01.300168
1288,24,7,4,Đóng gói cẩn thận sạch sẽ,2026-04-21 18:47:01.300168
1289,7,5,5,Đóng gói cẩn thận sạch sẽ,2026-05-16 11:16:01.300168
1290,30,9,5,Đồ ăn nóng hổi ngon miệng,2026-05-08 01:35:01.300168
1291,92,2,4,Đồ ăn nóng hổi ngon miệng,2026-05-16 06:44:01.300168
1292,43,4,5,Đồ ăn nóng hổi ngon miệng,2026-04-26 02:27:01.300168
1293,11,10,4,Đóng gói cẩn thận sạch sẽ,2026-04-28 02:29:01.300168
1294,67,8,4,"Giao siêu nhanh, shipper dễ thương",2026-05-01 12:43:01.300168
1295,6,8,3,"Ăn vừa vị, giá cả hợp lý",2026-04-24 00:15:01.300168
1296,41,4,5,Đóng gói cẩn thận sạch sẽ,2026-05-06 20:13:01.300168
1297,39,7,4,Hơi ít so với hình nhưng ngon,2026-05-04 01:43:01.300168
1298,78,9,4,"Ăn vừa vị, giá cả hợp lý",2026-05-16 06:06:01.300168
1299,54,1,5,Đồ ăn nóng hổi ngon miệng,2026-05-05 16:56:01.300168
1300,51,10,4,Hơi ít so với hình nhưng ngon,2026-05-13 07:55:01.300168
1301,28,2,4,Đóng gói cẩn thận sạch sẽ,2026-04-30 18:35:01.300168
1302,12,3,4,Đóng gói cẩn thận sạch sẽ,2026-05-06 23:39:01.300168
1303,9,7,5,"Giao siêu nhanh, shipper dễ thương",2026-05-14 19:57:01.300168
1304,96,1,4,Hơi ít so với hình nhưng ngon,2026-04-27 17:43:01.300168
1305,20,2,5,Đồ ăn nóng hổi ngon miệng,2026-05-03 04:44:01.300168
1306,51,1,5,"Ăn vừa vị, giá cả hợp lý",2026-05-18 22:30:01.300168
1307,10,1,3,Đồ ăn nóng hổi ngon miệng,2026-04-30 08:15:01.300168
1308,100,9,4,Đóng gói cẩn thận sạch sẽ,2026-04-23 23:11:01.300168
1309,2,7,5,Hơi ít so với hình nhưng ngon,2026-05-10 20:26:01.300168
1310,30,2,5,Đóng gói cẩn thận sạch sẽ,2026-04-25 05:21:01.300168
1311,2,9,3,"Ăn vừa vị, giá cả hợp lý",2026-05-13 05:36:01.300168
1312,17,7,5,Hơi ít so với hình nhưng ngon,2026-04-30 00:22:01.300168
1313,93,4,4,"Giao siêu nhanh, shipper dễ thương",2026-04-24 23:42:01.300168
1314,21,4,5,Đóng gói cẩn thận sạch sẽ,2026-05-03 10:08:01.300168
1315,30,9,5,Đồ ăn nóng hổi ngon miệng,2026-05-02 10:18:01.300168
1316,36,6,5,Đồ ăn nóng hổi ngon miệng,2026-04-30 20:12:01.300168
1317,58,7,3,Hơi ít so với hình nhưng ngon,2026-04-29 12:10:01.300168
1318,4,6,5,Đóng gói cẩn thận sạch sẽ,2026-04-23 00:06:01.300168
1319,24,6,5,Hơi ít so với hình nhưng ngon,2026-05-15 16:53:01.300168
1320,9,2,5,Đóng gói cẩn thận sạch sẽ,2026-04-23 14:34:01.300168
1321,98,6,5,"Giao siêu nhanh, shipper dễ thương",2026-05-17 11:58:01.300168
1322,1,8,4,"Giao siêu nhanh, shipper dễ thương",2026-04-24 06:16:01.300168
1323,72,4,5,"Giao siêu nhanh, shipper dễ thương",2026-05-01 16:33:01.300168
1324,45,9,4,Hơi ít so với hình nhưng ngon,2026-05-01 21:45:01.300168
1325,57,7,4,Đóng gói cẩn thận sạch sẽ,2026-05-16 12:27:01.300168
1326,19,4,3,Đồ ăn nóng hổi ngon miệng,2026-04-29 20:23:01.300168
1327,19,9,5,Đóng gói cẩn thận sạch sẽ,2026-05-01 16:54:01.300168
1328,34,5,4,Đồ ăn nóng hổi ngon miệng,2026-04-29 05:55:01.300168
1329,48,1,4,"Ăn vừa vị, giá cả hợp lý",2026-04-27 18:46:01.300168
1330,42,2,4,Đóng gói cẩn thận sạch sẽ,2026-04-23 01:42:01.300168
1331,26,8,4,"Giao siêu nhanh, shipper dễ thương",2026-05-07 13:58:01.300168
1332,73,1,5,"Giao siêu nhanh, shipper dễ thương",2026-05-06 07:40:01.300168
1333,42,9,5,"Giao siêu nhanh, shipper dễ thương",2026-04-30 17:51:01.300168
1334,20,7,4,Đồ ăn nóng hổi ngon miệng,2026-05-03 10:44:01.300168
1335,2,2,4,"Giao siêu nhanh, shipper dễ thương",2026-05-09 05:36:01.300168
1336,68,4,4,"Giao siêu nhanh, shipper dễ thương",2026-05-14 07:05:01.300168
1337,90,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-08 21:08:01.300168
1338,55,1,4,Hơi ít so với hình nhưng ngon,2026-05-04 03:38:01.300168
1339,82,4,5,Đóng gói cẩn thận sạch sẽ,2026-05-10 13:24:01.300168
1340,65,10,4,Hơi ít so với hình nhưng ngon,2026-05-02 14:42:01.300168
1341,69,6,5,"Giao siêu nhanh, shipper dễ thương",2026-04-23 05:58:01.300168
1342,65,4,4,"Giao siêu nhanh, shipper dễ thương",2026-04-23 16:37:01.300168
1343,64,1,4,"Giao siêu nhanh, shipper dễ thương",2026-04-28 21:36:01.300168
1344,89,1,4,Đóng gói cẩn thận sạch sẽ,2026-05-01 21:34:01.300168
1345,65,2,5,"Ăn vừa vị, giá cả hợp lý",2026-05-09 01:34:01.300168
1346,60,9,3,"Giao siêu nhanh, shipper dễ thương",2026-05-15 18:22:01.300168
1347,14,5,3,Đóng gói cẩn thận sạch sẽ,2026-04-27 17:08:01.300168
1348,90,8,3,"Giao siêu nhanh, shipper dễ thương",2026-05-16 17:23:01.300168
1349,65,2,3,"Ăn vừa vị, giá cả hợp lý",2026-05-05 16:56:01.300168
1350,12,7,3,"Giao siêu nhanh, shipper dễ thương",2026-05-03 07:23:01.300168
1351,13,4,3,Đóng gói cẩn thận sạch sẽ,2026-04-30 21:26:01.300168
1352,11,3,4,"Giao siêu nhanh, shipper dễ thương",2026-05-05 02:53:01.300168
1353,41,1,4,Đóng gói cẩn thận sạch sẽ,2026-05-14 17:05:01.300168
1354,34,8,4,Hơi ít so với hình nhưng ngon,2026-05-14 04:28:01.300168
1355,14,7,5,"Ăn vừa vị, giá cả hợp lý",2026-05-12 06:56:01.300168
1356,31,8,4,"Ăn vừa vị, giá cả hợp lý",2026-05-13 18:53:01.300168
1357,61,2,5,Đóng gói cẩn thận sạch sẽ,2026-04-20 05:00:01.300168
1358,39,3,3,Đồ ăn nóng hổi ngon miệng,2026-04-27 06:50:01.300168
1359,48,9,3,Hơi ít so với hình nhưng ngon,2026-05-07 23:36:01.300168
1360,40,7,4,Hơi ít so với hình nhưng ngon,2026-05-13 11:41:01.300168
1361,24,9,4,"Ăn vừa vị, giá cả hợp lý",2026-05-08 15:43:01.300168
1362,8,6,4,Đóng gói cẩn thận sạch sẽ,2026-04-29 12:20:01.300168
1363,62,6,5,Hơi ít so với hình nhưng ngon,2026-04-27 23:16:01.300168
1364,85,9,5,Hơi ít so với hình nhưng ngon,2026-05-05 19:26:01.300168
1365,61,9,4,Đóng gói cẩn thận sạch sẽ,2026-05-05 13:49:01.300168
1366,57,2,4,Đóng gói cẩn thận sạch sẽ,2026-05-12 20:21:01.300168
1367,25,1,4,"Giao siêu nhanh, shipper dễ thương",2026-05-11 14:29:01.300168
1368,13,7,3,"Ăn vừa vị, giá cả hợp lý",2026-04-21 11:29:01.300168
1369,38,5,5,Hơi ít so với hình nhưng ngon,2026-05-10 12:59:01.300168
1370,50,1,3,"Ăn vừa vị, giá cả hợp lý",2026-04-22 01:12:01.300168
1371,37,10,5,Hơi ít so với hình nhưng ngon,2026-04-30 11:41:01.300168
1372,59,4,5,"Ăn vừa vị, giá cả hợp lý",2026-05-10 05:34:01.300168
1373,83,2,3,Đóng gói cẩn thận sạch sẽ,2026-05-14 01:02:01.300168
1374,31,4,3,Hơi ít so với hình nhưng ngon,2026-05-13 18:54:01.300168
1375,52,6,4,Hơi ít so với hình nhưng ngon,2026-04-22 08:39:01.300168
1376,97,4,5,Đóng gói cẩn thận sạch sẽ,2026-05-07 08:18:01.300168
1377,17,9,4,Đồ ăn nóng hổi ngon miệng,2026-05-07 10:21:01.300168
1378,44,8,5,Đồ ăn nóng hổi ngon miệng,2026-05-19 17:31:01.300168
1379,3,9,3,Hơi ít so với hình nhưng ngon,2026-05-08 01:05:01.300168
1380,15,7,5,Đóng gói cẩn thận sạch sẽ,2026-04-27 22:47:01.300168
1381,72,4,4,Đồ ăn nóng hổi ngon miệng,2026-05-16 19:52:01.300168
1382,45,2,5,"Ăn vừa vị, giá cả hợp lý",2026-04-29 05:40:01.300168
1383,72,8,4,Đóng gói cẩn thận sạch sẽ,2026-04-28 09:45:01.300168
1384,70,2,4,Hơi ít so với hình nhưng ngon,2026-05-14 21:57:01.300168
1385,7,7,5,Đóng gói cẩn thận sạch sẽ,2026-04-20 11:45:01.300168
1386,61,5,5,"Giao siêu nhanh, shipper dễ thương",2026-05-16 13:56:01.300168
1387,57,6,4,Đóng gói cẩn thận sạch sẽ,2026-05-13 17:48:01.300168
1388,69,6,5,Hơi ít so với hình nhưng ngon,2026-05-13 02:33:01.300168
1389,88,5,3,Đồ ăn nóng hổi ngon miệng,2026-05-16 19:25:01.300168
1390,84,2,5,Đồ ăn nóng hổi ngon miệng,2026-05-02 02:11:01.300168
1391,35,7,4,Đóng gói cẩn thận sạch sẽ,2026-05-15 05:48:01.300168
1392,14,8,5,Đồ ăn nóng hổi ngon miệng,2026-05-10 23:23:01.300168
1393,79,10,4,Đóng gói cẩn thận sạch sẽ,2026-05-11 15:28:01.300168
1394,97,7,5,"Giao siêu nhanh, shipper dễ thương",2026-05-06 18:38:01.300168
1395,48,2,5,"Ăn vừa vị, giá cả hợp lý",2026-05-17 18:35:01.300168
1396,35,9,4,"Ăn vừa vị, giá cả hợp lý",2026-05-04 23:35:01.300168
1397,68,2,3,"Ăn vừa vị, giá cả hợp lý",2026-05-12 16:10:01.300168
1398,60,7,5,Hơi ít so với hình nhưng ngon,2026-05-16 14:25:01.300168
1399,57,2,4,"Giao siêu nhanh, shipper dễ thương",2026-05-01 06:33:01.300168
1400,52,4,3,Đồ ăn nóng hổi ngon miệng,2026-05-15 19:08:01.300168
1401,79,5,4,"Giao siêu nhanh, shipper dễ thương",2026-04-20 21:56:01.300168
1402,25,4,4,"Giao siêu nhanh, shipper dễ thương",2026-04-23 03:21:01.300168
1403,79,4,4,"Giao siêu nhanh, shipper dễ thương",2026-04-21 17:46:01.300168
1404,100,4,4,"Ăn vừa vị, giá cả hợp lý",2026-04-23 00:22:01.300168
1405,38,6,5,"Ăn vừa vị, giá cả hợp lý",2026-05-19 11:52:01.300168
1406,25,2,4,Đồ ăn nóng hổi ngon miệng,2026-05-19 16:12:01.300168
1407,16,9,4,"Ăn vừa vị, giá cả hợp lý",2026-04-28 19:38:01.300168
1408,68,3,5,Hơi ít so với hình nhưng ngon,2026-05-04 19:25:01.300168
1409,15,1,4,Hơi ít so với hình nhưng ngon,2026-05-06 20:45:01.300168
1410,8,10,4,Đóng gói cẩn thận sạch sẽ,2026-05-05 08:24:01.300168
1411,97,6,5,"Ăn vừa vị, giá cả hợp lý",2026-05-15 15:06:01.300168
1412,54,10,5,"Ăn vừa vị, giá cả hợp lý",2026-05-08 08:20:01.300168
1413,24,1,5,"Giao siêu nhanh, shipper dễ thương",2026-05-15 06:40:01.300168
1414,30,5,5,Hơi ít so với hình nhưng ngon,2026-04-28 13:48:01.300168
1415,9,5,4,"Ăn vừa vị, giá cả hợp lý",2026-04-24 12:52:01.300168
1416,78,7,4,Đồ ăn nóng hổi ngon miệng,2026-05-11 13:38:01.300168
1417,39,9,4,Đóng gói cẩn thận sạch sẽ,2026-05-09 15:46:01.300168
1418,59,6,3,"Ăn vừa vị, giá cả hợp lý",2026-05-18 15:47:01.300168
1419,50,6,5,Đóng gói cẩn thận sạch sẽ,2026-05-11 12:14:01.300168
1420,30,1,4,Đóng gói cẩn thận sạch sẽ,2026-05-13 02:21:01.300168
1421,31,4,5,Đóng gói cẩn thận sạch sẽ,2026-04-25 20:53:01.300168
1422,90,5,4,Đóng gói cẩn thận sạch sẽ,2026-04-24 16:01:01.300168
1423,57,7,4,Hơi ít so với hình nhưng ngon,2026-04-21 00:39:01.300168
1424,55,1,4,"Ăn vừa vị, giá cả hợp lý",2026-05-09 04:30:01.300168
1425,99,10,5,Đóng gói cẩn thận sạch sẽ,2026-05-19 14:04:01.300168
1426,48,10,3,Đóng gói cẩn thận sạch sẽ,2026-05-11 21:06:01.300168
1427,15,1,4,Hơi ít so với hình nhưng ngon,2026-04-27 13:00:01.300168
1428,58,10,5,"Ăn vừa vị, giá cả hợp lý",2026-05-08 13:04:01.300168
1429,71,6,5,"Ăn vừa vị, giá cả hợp lý",2026-04-23 23:27:01.300168
1430,69,4,4,Đóng gói cẩn thận sạch sẽ,2026-05-17 13:36:01.300168
1431,56,1,3,Đồ ăn nóng hổi ngon miệng,2026-04-22 15:51:01.300168
1432,54,2,3,Đồ ăn nóng hổi ngon miệng,2026-04-22 08:28:01.300168
1433,65,6,5,"Giao siêu nhanh, shipper dễ thương",2026-05-06 15:05:01.300168
1434,5,5,3,Đồ ăn nóng hổi ngon miệng,2026-05-11 04:50:01.300168
1435,22,8,4,"Giao siêu nhanh, shipper dễ thương",2026-04-29 16:56:01.300168
1436,9,8,5,"Ăn vừa vị, giá cả hợp lý",2026-05-16 00:05:01.300168
1437,45,7,5,Hơi ít so với hình nhưng ngon,2026-05-01 16:13:01.300168
1438,11,5,4,Hơi ít so với hình nhưng ngon,2026-05-05 02:01:01.300168
1439,81,3,5,Hơi ít so với hình nhưng ngon,2026-05-02 14:35:01.300168
1440,48,10,5,Đóng gói cẩn thận sạch sẽ,2026-05-04 09:08:01.300168
1441,10,4,5,"Giao siêu nhanh, shipper dễ thương",2026-05-18 08:42:01.300168
1442,78,6,4,"Giao siêu nhanh, shipper dễ thương",2026-05-04 09:59:01.300168
1443,58,10,3,"Ăn vừa vị, giá cả hợp lý",2026-05-10 23:28:01.300168
1444,29,6,3,Hơi ít so với hình nhưng ngon,2026-05-07 18:28:01.300168
1445,46,3,4,Đóng gói cẩn thận sạch sẽ,2026-05-11 10:38:01.300168
1446,19,1,5,"Giao siêu nhanh, shipper dễ thương",2026-05-04 06:59:01.300168
1447,93,7,3,Đồ ăn nóng hổi ngon miệng,2026-05-10 06:53:01.300168
1448,5,9,3,Đóng gói cẩn thận sạch sẽ,2026-05-16 20:44:01.300168
1449,96,7,4,"Ăn vừa vị, giá cả hợp lý",2026-05-13 02:21:01.300168
1450,42,2,4,"Giao siêu nhanh, shipper dễ thương",2026-05-02 12:35:01.300168
1451,85,1,5,"Giao siêu nhanh, shipper dễ thương",2026-04-22 11:22:01.300168
1452,97,2,4,Đồ ăn nóng hổi ngon miệng,2026-05-10 05:36:01.300168
1453,58,4,5,Hơi ít so với hình nhưng ngon,2026-05-05 09:40:01.300168
1454,82,2,4,"Ăn vừa vị, giá cả hợp lý",2026-04-29 11:57:01.300168
1455,45,6,4,Hơi ít so với hình nhưng ngon,2026-05-14 08:03:01.300168
1456,21,3,4,Đóng gói cẩn thận sạch sẽ,2026-05-09 09:15:01.300168
1457,19,7,5,Đóng gói cẩn thận sạch sẽ,2026-04-23 10:32:01.300168
1458,94,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-10 00:54:01.300168
1459,57,7,4,"Giao siêu nhanh, shipper dễ thương",2026-05-18 16:58:01.300168
1460,96,3,4,Đóng gói cẩn thận sạch sẽ,2026-05-11 13:44:01.300168
1461,69,9,3,"Ăn vừa vị, giá cả hợp lý",2026-04-21 03:18:01.300168
1462,95,9,5,Đóng gói cẩn thận sạch sẽ,2026-05-09 13:13:01.300168
1463,27,6,5,Đồ ăn nóng hổi ngon miệng,2026-04-29 21:24:01.300168
1464,50,3,4,"Giao siêu nhanh, shipper dễ thương",2026-04-25 11:02:01.300168
1465,6,5,5,"Ăn vừa vị, giá cả hợp lý",2026-05-01 01:26:01.300168
1466,64,6,3,Đóng gói cẩn thận sạch sẽ,2026-05-09 13:26:01.300168
1467,19,5,4,"Giao siêu nhanh, shipper dễ thương",2026-05-16 05:57:01.300168
1468,44,1,5,Đồ ăn nóng hổi ngon miệng,2026-04-21 20:13:01.300168
1469,69,5,3,"Ăn vừa vị, giá cả hợp lý",2026-05-01 13:16:01.300168
1470,87,7,5,"Ăn vừa vị, giá cả hợp lý",2026-05-18 11:53:01.300168
1471,55,2,4,"Giao siêu nhanh, shipper dễ thương",2026-05-06 00:46:01.300168
1472,82,10,5,"Giao siêu nhanh, shipper dễ thương",2026-05-05 20:07:01.300168
1473,91,5,4,Đóng gói cẩn thận sạch sẽ,2026-05-05 18:20:01.300168
1474,70,7,5,"Giao siêu nhanh, shipper dễ thương",2026-04-22 08:44:01.300168
1475,19,10,3,Hơi ít so với hình nhưng ngon,2026-05-16 21:52:01.300168
1476,13,2,3,Hơi ít so với hình nhưng ngon,2026-05-07 09:48:01.300168
1477,74,2,4,Hơi ít so với hình nhưng ngon,2026-05-13 16:49:01.300168
1478,48,6,5,Hơi ít so với hình nhưng ngon,2026-05-08 17:42:01.300168
1479,75,1,5,Đóng gói cẩn thận sạch sẽ,2026-04-27 12:16:01.300168
1480,29,4,3,Đóng gói cẩn thận sạch sẽ,2026-04-29 15:39:01.300168
1481,10,8,4,Đồ ăn nóng hổi ngon miệng,2026-05-07 23:14:01.300168
1482,71,2,5,"Giao siêu nhanh, shipper dễ thương",2026-04-22 10:18:01.300168
1483,99,6,4,Hơi ít so với hình nhưng ngon,2026-04-26 02:02:01.300168
1484,70,9,3,Đồ ăn nóng hổi ngon miệng,2026-04-19 18:26:01.300168
1485,54,9,4,"Giao siêu nhanh, shipper dễ thương",2026-05-07 23:58:01.300168
1486,26,7,5,"Ăn vừa vị, giá cả hợp lý",2026-05-18 01:50:01.300168
1487,56,1,4,"Giao siêu nhanh, shipper dễ thương",2026-05-16 20:25:01.300168
1488,17,3,3,Hơi ít so với hình nhưng ngon,2026-05-05 16:45:01.300168
1489,99,3,4,Đồ ăn nóng hổi ngon miệng,2026-04-20 13:35:01.300168
1490,76,10,5,Đóng gói cẩn thận sạch sẽ,2026-05-05 17:30:01.300168
1491,69,10,3,"Giao siêu nhanh, shipper dễ thương",2026-05-09 17:45:01.300168
1492,44,2,3,"Giao siêu nhanh, shipper dễ thương",2026-04-30 14:07:01.300168
1493,42,9,5,Đóng gói cẩn thận sạch sẽ,2026-05-04 13:49:01.300168
1494,40,7,3,Đóng gói cẩn thận sạch sẽ,2026-05-04 10:23:01.300168
1495,51,10,4,Hơi ít so với hình nhưng ngon,2026-04-24 09:33:01.300168
1496,65,7,4,Hơi ít so với hình nhưng ngon,2026-04-26 08:26:01.300168
1497,33,9,4,"Ăn vừa vị, giá cả hợp lý",2026-04-30 08:19:01.300168
1498,52,2,4,Đồ ăn nóng hổi ngon miệng,2026-04-23 09:59:01.300168
1499,89,3,3,"Ăn vừa vị, giá cả hợp lý",2026-05-11 14:48:01.300168
1500,52,8,5,Đóng gói cẩn thận sạch sẽ,2026-04-26 14:59:01.300168
1501,60,5,3,"Ăn vừa vị, giá cả hợp lý",2026-05-05 20:39:01.300168
1502,53,8,4,Đóng gói cẩn thận sạch sẽ,2026-04-26 15:19:01.300168
1503,89,6,4,"Giao siêu nhanh, shipper dễ thương",2026-05-04 19:53:01.300168
1504,93,5,4,Đóng gói cẩn thận sạch sẽ,2026-05-11 03:36:01.300168
1505,58,6,5,"Giao siêu nhanh, shipper dễ thương",2026-05-12 06:43:01.300168
1506,41,5,5,"Giao siêu nhanh, shipper dễ thương",2026-05-13 03:38:01.300168
1507,8,4,5,"Giao siêu nhanh, shipper dễ thương",2026-04-25 17:38:01.300168
1508,70,2,5,"Ăn vừa vị, giá cả hợp lý",2026-05-19 10:24:01.300168
1509,71,3,5,Đồ ăn nóng hổi ngon miệng,2026-05-13 06:52:01.300168
1510,4,1,4,Hơi ít so với hình nhưng ngon,2026-05-02 01:32:01.300168
1511,88,8,3,Đồ ăn nóng hổi ngon miệng,2026-04-20 04:25:01.300168
1512,80,1,4,Đóng gói cẩn thận sạch sẽ,2026-05-12 08:59:01.300168
1513,57,2,5,Đóng gói cẩn thận sạch sẽ,2026-04-20 17:54:01.300168
1514,12,3,3,Hơi ít so với hình nhưng ngon,2026-05-08 08:07:01.300168
1515,19,9,5,Hơi ít so với hình nhưng ngon,2026-05-04 14:51:01.300168
1516,36,9,5,Hơi ít so với hình nhưng ngon,2026-05-04 10:53:01.300168
1517,45,7,5,Đóng gói cẩn thận sạch sẽ,2026-05-05 05:26:01.300168
1518,34,2,4,"Giao siêu nhanh, shipper dễ thương",2026-05-11 06:32:01.300168
1519,5,3,5,Đồ ăn nóng hổi ngon miệng,2026-05-09 19:11:01.300168
1520,11,1,4,"Ăn vừa vị, giá cả hợp lý",2026-04-25 16:05:01.300168
1521,94,10,3,Đồ ăn nóng hổi ngon miệng,2026-05-12 19:46:01.300168
1522,21,9,5,"Giao siêu nhanh, shipper dễ thương",2026-05-11 01:21:01.300168
1523,3,7,5,Hơi ít so với hình nhưng ngon,2026-04-23 18:55:01.300168
1524,82,1,4,"Giao siêu nhanh, shipper dễ thương",2026-05-08 06:44:01.300168
1525,37,4,3,"Ăn vừa vị, giá cả hợp lý",2026-05-18 12:30:01.300168
1526,14,6,5,"Giao siêu nhanh, shipper dễ thương",2026-04-25 17:18:01.300168
1527,97,4,5,"Ăn vừa vị, giá cả hợp lý",2026-05-02 00:58:01.300168
1528,12,5,4,Hơi ít so với hình nhưng ngon,2026-05-11 15:02:01.300168
1529,4,3,5,"Giao siêu nhanh, shipper dễ thương",2026-04-23 09:23:01.300168
1530,82,7,3,Hơi ít so với hình nhưng ngon,2026-05-02 15:52:01.300168
1531,8,8,4,Đóng gói cẩn thận sạch sẽ,2026-05-05 07:40:01.300168
1532,82,3,5,Đóng gói cẩn thận sạch sẽ,2026-04-21 08:04:01.300168
1533,3,8,4,Đóng gói cẩn thận sạch sẽ,2026-05-03 23:56:01.300168
1534,17,8,4,Hơi ít so với hình nhưng ngon,2026-05-10 00:36:01.300168
1535,53,2,4,Đóng gói cẩn thận sạch sẽ,2026-05-10 23:26:01.300168
1536,53,5,4,"Giao siêu nhanh, shipper dễ thương",2026-04-30 02:48:01.300168
1537,6,7,3,Đóng gói cẩn thận sạch sẽ,2026-04-27 12:27:01.300168
1538,97,8,5,Đóng gói cẩn thận sạch sẽ,2026-05-08 11:30:01.300168
1539,92,3,4,"Ăn vừa vị, giá cả hợp lý",2026-04-24 14:36:01.300168
1540,8,2,5,Đồ ăn nóng hổi ngon miệng,2026-05-13 13:28:01.300168
1541,69,5,5,Đồ ăn nóng hổi ngon miệng,2026-04-30 08:50:01.300168
1542,44,4,4,"Giao siêu nhanh, shipper dễ thương",2026-04-26 11:18:01.300168
1543,16,4,5,Hơi ít so với hình nhưng ngon,2026-05-10 16:26:01.300168
1544,99,2,3,Đóng gói cẩn thận sạch sẽ,2026-04-24 00:24:01.300168
1545,54,10,5,Đóng gói cẩn thận sạch sẽ,2026-05-07 01:57:01.300168
1546,29,7,5,"Giao siêu nhanh, shipper dễ thương",2026-04-23 03:41:01.300168
1547,90,8,4,"Giao siêu nhanh, shipper dễ thương",2026-04-25 18:55:01.300168
1548,1,10,5,Đồ ăn nóng hổi ngon miệng,2026-05-19 08:57:01.300168
1549,92,6,5,Đóng gói cẩn thận sạch sẽ,2026-05-19 00:59:01.300168
1550,2,7,5,Đóng gói cẩn thận sạch sẽ,2026-05-07 13:57:01.300168
1551,58,5,4,Đồ ăn nóng hổi ngon miệng,2026-05-13 06:28:01.300168
1552,53,8,3,Đồ ăn nóng hổi ngon miệng,2026-05-04 23:40:01.300168
1553,35,4,3,"Ăn vừa vị, giá cả hợp lý",2026-05-10 07:01:01.300168
1554,30,7,5,Đóng gói cẩn thận sạch sẽ,2026-05-09 05:34:01.300168
1555,14,7,3,Đóng gói cẩn thận sạch sẽ,2026-04-23 12:02:01.300168
1556,53,7,5,Hơi ít so với hình nhưng ngon,2026-05-19 02:23:01.300168
1557,80,3,5,"Ăn vừa vị, giá cả hợp lý",2026-05-09 20:17:01.300168
1558,38,5,4,Hơi ít so với hình nhưng ngon,2026-05-08 09:05:01.300168
1559,7,8,5,Hơi ít so với hình nhưng ngon,2026-05-03 18:18:01.300168
1560,28,1,5,"Giao siêu nhanh, shipper dễ thương",2026-05-15 05:29:01.300168
1561,5,4,5,"Ăn vừa vị, giá cả hợp lý",2026-05-07 07:37:01.300168
1562,31,1,5,Đồ ăn nóng hổi ngon miệng,2026-05-04 14:53:01.300168
1563,90,2,4,"Giao siêu nhanh, shipper dễ thương",2026-05-10 10:56:01.300168
1564,28,1,4,Đóng gói cẩn thận sạch sẽ,2026-05-19 01:15:01.300168
1565,25,2,5,Hơi ít so với hình nhưng ngon,2026-05-11 14:04:01.300168
1566,35,7,3,Đóng gói cẩn thận sạch sẽ,2026-04-20 22:39:01.300168
1567,70,1,5,"Giao siêu nhanh, shipper dễ thương",2026-05-04 03:43:01.300168
1568,58,9,4,"Giao siêu nhanh, shipper dễ thương",2026-05-11 08:56:01.300168
1569,69,9,4,Đồ ăn nóng hổi ngon miệng,2026-05-05 13:43:01.300168
1570,89,5,3,"Giao siêu nhanh, shipper dễ thương",2026-05-05 06:55:01.300168
1571,18,9,4,Hơi ít so với hình nhưng ngon,2026-04-29 12:18:01.300168
1572,15,4,4,"Giao siêu nhanh, shipper dễ thương",2026-05-09 19:08:01.300168
